pincode,trigger_type,gps_accuracy_radius,location_jump_velocity,cell_tower_match,platform_online_status,claim_latency_seconds,motion_detected,app_active,historical_claim_rate,device_shared,disruption_start_epoch,claim_submitted_epoch,weather_verified,is_fraud
380001,heat,78.82165969693403,10.794205436633854,0,1,3326,0,0,0.5789696640162457,1,1711900800,1711903453,0,0
110001,rain,4.417234583687308,15.009382975324279,0,1,4024,0,0,0.8019422935894484,0,1711900800,1711909540,0,1
400001,rain,41.883845521776124,69.6984506136028,1,0,5083,0,0,0.5610387252230727,1,1711900800,1711923478,1,1
400001,aqi,49.04118715526263,66.49902278188182,0,0,888,1,0,0.06381359040546664,0,1711900800,1711908027,0,1
380001,rain,57.25463695438165,35.296290475925524,1,0,603,0,1,0.6934472408983114,0,1711900800,1711916969,0,1
302001,curfew,38.29705065991127,107.52701071067052,0,1,4748,0,1,0.06059691467330863,0,1711900800,1711902021,0,1
110001,aqi,81.02990424050718,24.31613143278143,1,0,6282,0,0,0.8174688950164385,0,1711900800,1711919397,1,0
411001,curfew,113.53097917592004,46.88594614381419,0,0,4906,0,1,0.043034183306694396,0,1711900800,1711914997,0,1
302001,platform_down,109.93778659664669,72.21652178941228,1,0,4560,1,0,0.1373973810103708,1,1711900800,1711897244,0,1
560034,heat,80.73402953265496,112.7374433269974,1,1,1619,1,1,0.2751075905232685,0,1711900800,1711915270,0,0
400001,platform_down,62.30543573887726,54.411626771680965,1,0,885,0,0,0.6333647922608,0,1711900800,1711902436,0,1
110001,heat,99.62036979367414,51.81812420731757,1,0,6724,0,0,0.976359099631306,1,1711900800,1711923945,0,1
380001,curfew,100.80465097945194,75.3398656441333,0,0,5201,1,1,0.11782285261993442,1,1711900800,1711903825,0,1
400001,curfew,100.06004717990432,41.17040401017651,1,1,5119,1,0,0.14270766921391842,0,1711900800,1711925017,0,0
302001,platform_down,21.467974730719767,92.19252291074663,0,0,3241,1,1,0.3688703967009803,1,1711900800,1711916309,0,1
560001,heat,5.975583939347,32.33047228671062,0,0,5216,1,0,0.8362191377553202,0,1711900800,1711923199,0,1
560001,heat,118.03362894052889,107.01547960222759,1,1,2458,0,1,0.46723095275081417,1,1711900800,1711905209,0,0
400001,aqi,115.27954089935398,35.405943707349955,1,0,4567,0,0,0.32161060025582167,1,1711900800,1711901214,0,1
110001,rain,69.03227992398529,129.0511510977666,0,0,2146,1,1,0.5612038322088613,0,1711900800,1711902980,0,1
110001,aqi,119.1884548559312,41.14012166259354,0,0,6976,0,0,0.26052319744575003,1,1711900800,1711901795,1,1
700001,curfew,93.15400423783969,114.24739802517571,0,0,2063,0,1,0.40115990724752093,0,1711900800,1711905465,0,1
560034,platform_down,63.53348146405371,51.65627403378745,0,1,5050,0,1,0.3326051492320419,0,1711900800,1711916602,0,0
700001,heat,48.55173485575702,31.98712946402094,0,1,93,1,1,0.8041410224146459,0,1711900800,1711903492,0,0
700001,aqi,72.36499551074162,29.401222559846182,0,1,1449,1,1,0.9242557264380008,1,1711900800,1711898760,1,0
560034,platform_down,63.34884589486107,110.52486664048418,0,0,2678,1,0,0.7595721921569119,0,1711900800,1711922667,0,1
380001,platform_down,119.27489562403994,40.13788822067397,1,0,5241,1,1,0.4390835760299835,1,1711900800,1711908524,0,1
560001,rain,60.38385697308073,44.01319116476711,0,0,2229,0,0,0.5043349774966638,0,1711900800,1711923665,1,1
380001,heat,100.8027670838974,25.609097259062274,0,0,708,1,0,0.12507369392943568,1,1711900800,1711923022,0,1
700001,platform_down,98.19398730717424,124.97221335510818,1,1,1830,1,0,0.7468647111345378,1,1711900800,1711909194,0,0
110001,heat,11.354534000177441,31.816712277847913,0,0,6426,0,0,0.5964756793950441,1,1711900800,1711914056,0,1
560034,aqi,13.179791775343848,32.16767046760957,0,1,4635,1,0,0.9024399961374364,1,1711900800,1711919019,0,0
302001,platform_down,80.19778343176336,122.70672573311046,1,0,4424,0,0,0.2006111435751532,0,1711900800,1711899417,0,1
600001,platform_down,33.315636788030254,117.11685114937377,0,0,1108,1,0,0.7597261219326121,0,1711900800,1711922476,0,1
600001,aqi,79.93066305956145,32.35841481338832,0,1,6582,0,0,0.6846716617191897,0,1711900800,1711907471,0,0
500001,heat,19.921229634683012,112.4143240373386,1,0,2904,0,1,0.2658455338097522,0,1711900800,1711913636,1,1
400001,heat,49.45698258307906,32.477017701195194,1,0,3427,0,1,0.6673786395408251,1,1711900800,1711900187,0,1
411001,platform_down,14.989021160093326,10.980341430873677,0,0,258,0,0,0.9243733805766495,0,1711900800,1711905530,0,1
411001,aqi,36.0048899874298,106.64697529145727,1,0,4492,1,1,0.9184359876671189,1,1711900800,1711923173,0,1
302001,curfew,13.330935042597538,100.30256051598721,1,1,1967,0,1,0.7196265745161413,1,1711900800,1711915721,0,0
500001,heat,116.55770265812843,38.30672581989129,0,0,1900,0,0,0.0480731125340601,0,1711900800,1711898027,1,1
560001,curfew,49.22183683793618,11.71806806593921,1,1,4468,1,1,0.8722643373201615,0,1711900800,1711907475,0,0
302001,platform_down,108.43908584408777,26.83705498202921,1,1,3377,0,1,0.6577786070045399,0,1711900800,1711921748,0,0
700001,curfew,116.62709697637524,100.2373542178405,0,0,2125,0,1,0.31043425318273443,0,1711900800,1711912551,0,1
302001,curfew,109.41883123492592,125.41721594251547,0,0,6591,1,0,0.1872503617056993,0,1711900800,1711913515,0,1
600001,heat,56.23028073084643,33.6702693332839,1,1,3073,1,0,0.11620386299731711,1,1711900800,1711924752,0,0
411001,platform_down,94.1309838171007,106.37364413460838,1,1,5661,1,1,0.05023689925776098,0,1711900800,1711914832,0,0
560001,curfew,20.982839599338035,29.631245453830072,0,0,1816,0,0,0.7541032479507565,0,1711900800,1711902035,0,1
400001,heat,14.095415816847432,88.34805093726087,0,0,305,0,0,0.23584299894327532,0,1711900800,1711910397,0,1
700001,curfew,105.59747173619517,10.869750974098423,1,1,2704,1,1,0.02425293604325507,1,1711900800,1711905577,0,0
400001,heat,6.641057047280062,76.08843324969381,0,0,2001,1,1,0.3972706518419893,0,1711900800,1711900642,0,1
600001,platform_down,116.76230005496888,34.99468585531336,0,0,3949,1,1,0.4826070805923389,1,1711900800,1711904602,0,1
500001,aqi,81.6396639675012,120.35997333537541,1,1,6186,0,1,0.1692302309001269,1,1711900800,1711900393,0,1
400001,heat,52.094723503871236,37.66761554126397,1,0,5503,0,0,0.04404833616254977,1,1711900800,1711902128,0,1
500001,heat,19.54091318658346,51.797290332099855,0,1,41,1,0,0.18912548309806887,0,1711900800,1711906804,1,0
700001,curfew,87.61804466170133,109.28828445009552,0,0,4660,0,0,0.6791027618365744,1,1711900800,1711912461,0,1
411001,platform_down,68.88407526519228,56.975695731083256,1,1,3885,0,0,0.0822436772512064,1,1711900800,1711924964,0,0
110001,rain,86.20185987124862,30.993592733339394,0,1,4410,0,0,0.5550370305569938,1,1711900800,1711910977,0,0
302001,rain,51.89689805858376,71.18076171625863,1,1,802,1,0,0.14641198790816667,0,1711900800,1711904796,0,0
380001,aqi,10.752429718126667,109.19885543449764,0,1,5237,1,0,0.19568917358041937,1,1711900800,1711916500,0,1
560001,platform_down,39.85174746443505,56.313089560604816,0,1,4201,0,0,0.3930778832666987,0,1711900800,1711922791,0,1
560034,heat,39.857428126118826,17.27550359663279,0,0,1099,1,0,0.10082533605373134,1,1711900800,1711901737,0,1
560034,rain,4.015461525506321,49.80129870488719,1,0,6674,0,1,0.17320350278221286,1,1711900800,1711925910,0,1
700001,aqi,4.1209787665740505,124.08176730224488,1,1,239,0,0,0.34895241145135414,0,1711900800,1711920635,1,0
302001,platform_down,41.69871960245187,9.362810647550386,0,1,2790,1,0,0.32966900549836686,1,1711900800,1711911132,0,0
302001,aqi,88.13193602150787,53.097872418242574,0,1,4463,1,0,0.7492714856757319,1,1711900800,1711902845,0,0
302001,rain,76.01311645877436,84.2437432122215,1,1,4507,1,1,0.07478230512642436,1,1711900800,1711901461,0,0
560001,curfew,30.965064664661558,10.20730440753697,1,1,799,0,1,0.8604507356663434,0,1711900800,1711899135,0,0
411001,curfew,73.52323030414402,44.84383111039885,0,0,4204,1,0,0.8162321707394549,0,1711900800,1711921625,0,1
110001,platform_down,78.74317868046052,122.2751860122342,1,1,4376,0,0,0.7659916396919384,0,1711900800,1711923244,0,1
302001,aqi,64.1406809705249,3.982639986798624,1,0,1808,0,1,0.3093723624631325,1,1711900800,1711901738,0,1
380001,heat,63.99841509685823,97.7264443357726,0,1,3990,0,0,0.8228817855407875,1,1711900800,1711901626,0,1
110001,rain,46.26050114832879,109.3787455976795,0,1,4467,0,1,0.1828020802892808,1,1711900800,1711898558,0,1
560001,curfew,17.4371405591287,36.017894304307525,1,0,5293,0,0,0.12440920585502824,0,1711900800,1711910623,0,1
302001,curfew,48.10160460589968,27.912868037575596,1,1,6681,1,1,0.044956333489487355,0,1711900800,1711898969,0,0
700001,aqi,43.40411498917882,118.92671616620693,0,1,3250,0,1,0.9393103630055759,0,1711900800,1711924537,1,1
560001,curfew,72.26079336649882,99.32022041249417,1,0,7198,0,0,0.3080108977052737,1,1711900800,1711924658,0,1
110001,aqi,103.18243974569317,14.739492248910299,0,0,4645,1,1,0.9176178801779059,0,1711900800,1711922965,1,1
500001,rain,46.91889428632505,27.585643217132375,0,1,5971,0,1,0.2726135615193297,0,1711900800,1711910925,0,0
500001,aqi,86.03902751426317,80.77617014903208,1,0,6748,1,1,0.9075659593363495,1,1711900800,1711914776,0,1
700001,curfew,97.98415416708681,54.52420075659602,0,1,3866,0,0,0.9039290528460883,0,1711900800,1711900016,0,1
400001,aqi,27.77492710650315,65.54266815692698,0,0,4938,1,0,0.9236760450107129,1,1711900800,1711903467,0,1
560034,curfew,108.49307069492707,123.70051656329478,0,1,6550,1,1,0.49615343928419375,1,1711900800,1711925397,0,1
700001,platform_down,11.242057766985189,54.63061021495661,0,0,5165,1,1,0.865946286798892,0,1711900800,1711920609,0,1
500001,curfew,108.50116263932983,114.61865945585497,0,1,6648,1,0,0.9507658961673202,0,1711900800,1711902056,0,1
700001,curfew,22.145048437615245,85.89681342587453,1,0,323,1,0,0.3246169418971795,1,1711900800,1711918801,0,1
600001,curfew,42.448843531614926,15.810529632762302,0,0,6643,0,0,0.4188744056825551,0,1711900800,1711912619,0,1
500001,platform_down,73.81252075967511,96.78591476420355,0,1,5405,1,1,0.719240187335744,1,1711900800,1711914626,0,1
411001,heat,108.96495379518655,67.62717961432092,0,1,242,1,0,0.3003598217233009,0,1711900800,1711918827,0,0
302001,curfew,32.917068546132526,29.262642550958514,1,1,5745,1,0,0.753809308912659,0,1711900800,1711905617,0,0
411001,heat,92.33814787558934,37.64141200069875,0,0,3517,0,0,0.07389214521353393,1,1711900800,1711907370,0,1
400001,rain,86.1209895641817,72.45321521759767,0,1,1039,1,0,0.5234983842885422,1,1711900800,1711903955,1,0
700001,aqi,21.685925170633553,78.22132371895309,0,1,3616,0,1,0.1223134840837452,0,1711900800,1711920051,1,0
600001,heat,59.09728151636637,125.8629325238324,0,0,2721,0,1,0.29332347643667644,0,1711900800,1711901177,0,1
500001,rain,59.33609590178296,111.11361773337713,1,0,4349,1,0,0.258625392486472,1,1711900800,1711909223,0,1
302001,aqi,38.63958231482806,26.759107309385907,1,1,2298,0,1,0.8389320735626661,0,1711900800,1711924420,0,0
600001,curfew,94.25079403468806,100.61896917372891,0,1,4009,0,0,0.19351725540619746,0,1711900800,1711899083,0,1
600001,curfew,111.33426072765253,1.0779350597139203,1,0,2615,0,1,0.8084479201591189,0,1711900800,1711897740,0,1
411001,curfew,86.83897765652956,16.87509995146872,1,0,3354,0,0,0.793960345907922,1,1711900800,1711906037,0,1
560034,platform_down,116.83570376366931,25.961054088616816,1,1,2132,0,0,0.4988830555572299,0,1711900800,1711918669,0,0
110001,platform_down,8.904811116548643,77.63591584568793,0,0,2340,1,1,0.23384325559612962,0,1711900800,1711918385,0,1
560034,platform_down,7.3550541554592375,25.30905081902427,0,0,3789,0,0,0.22689633995622271,0,1711900800,1711901926,0,1
700001,platform_down,107.58146526670987,47.48548246458993,0,1,5664,0,0,0.4649246471158478,1,1711900800,1711920606,0,0
700001,rain,108.04264325450248,31.561371678470337,0,1,4192,0,1,0.00880900739351631,1,1711900800,1711913486,0,0
560034,rain,15.533131855282237,43.86416116939523,0,1,890,0,0,0.5313507546113662,0,1711900800,1711915272,0,0
110001,curfew,44.82118774106418,122.51868781542858,0,0,2987,0,1,0.9527795257670554,1,1711900800,1711906246,0,1
500001,aqi,100.74116563920383,129.65892583740592,1,1,1182,1,0,0.1547068818625965,1,1711900800,1711903834,0,0
600001,platform_down,18.039259267692568,89.1438738143342,1,0,169,0,0,0.5733456214756034,0,1711900800,1711897604,0,1
600001,aqi,34.28908449527723,74.4000232892385,1,0,2503,0,1,0.9617786886444568,0,1711900800,1711916927,0,1
560034,rain,82.6765363123805,92.09821995611681,1,0,2139,0,1,0.8605221394916002,1,1711900800,1711905011,0,1
560034,platform_down,117.88218937392575,100.31478605445808,1,0,3088,1,0,0.8503801163813403,0,1711900800,1711904218,0,1
560001,rain,96.26524428823589,96.07165666923687,0,1,2239,1,0,0.821849930396189,0,1711900800,1711924253,1,1
110001,rain,93.94616186928332,10.646028666000625,0,0,2927,1,1,0.3090236060561856,0,1711900800,1711922295,0,1
411001,heat,43.09153165186301,40.338144507280624,1,1,3023,0,1,0.8906168312668122,0,1711900800,1711908332,0,0
600001,rain,80.37713938556249,44.646079632667465,0,0,1559,0,0,0.9413403512331711,1,1711900800,1711898607,0,1
411001,curfew,16.231329804906878,48.00308163951836,0,0,4583,0,0,0.4957924232990394,1,1711900800,1711906212,0,1
302001,rain,119.0952428824694,44.76079122470046,0,1,6336,0,0,0.35457104725945876,0,1711900800,1711904230,0,0
500001,platform_down,59.22836517721686,102.32199866854259,0,1,3395,0,1,0.4142290156058561,0,1711900800,1711920943,0,1
560034,curfew,77.74052058693228,97.18860682496918,0,1,1589,0,0,0.3342064418312656,1,1711900800,1711909066,0,1
560001,rain,105.51211214573009,0.5980393760447322,1,1,6327,0,1,0.21241844202454008,0,1711900800,1711918114,1,0
560001,curfew,3.112900535696986,38.529598054313475,1,1,6167,0,0,0.6184484702528894,0,1711900800,1711905128,0,0
700001,rain,117.18994402876804,81.07627421209233,1,1,3381,0,1,0.5625968862453229,0,1711900800,1711909227,0,0
302001,curfew,45.0216395239126,15.63453085854394,0,0,1970,0,0,0.4625850710392756,1,1711900800,1711917651,0,1
500001,aqi,42.732116743311686,9.255778283119211,0,1,6226,0,1,0.09584538668483178,0,1711900800,1711903406,0,0
500001,heat,19.972410322840503,107.69175553480261,0,0,6667,1,1,0.7968929647059998,0,1711900800,1711925063,1,1
400001,curfew,103.40757600317431,58.84895538236898,0,0,5851,1,0,0.1749335627507892,0,1711900800,1711915765,0,1
560034,platform_down,104.88822569646715,111.23935782971094,1,1,3854,1,1,0.11456204339604814,0,1711900800,1711900432,0,1
700001,heat,5.33871287655216,107.06185453295353,0,0,4707,1,1,0.6230713954829474,0,1711900800,1711912817,0,1
110001,heat,9.51985084217801,116.13816787827614,1,0,2400,0,1,0.3986443612377232,1,1711900800,1711922200,0,1
110001,rain,110.44597429413945,6.27569326288412,1,1,1429,1,0,0.05980847535232947,0,1711900800,1711915135,0,0
380001,curfew,17.37557147645598,24.196908594089994,1,1,3927,1,0,0.3555683549610582,1,1711900800,1711897557,0,0
500001,heat,75.64851328413418,38.49861137218467,1,0,3845,1,0,0.7717803522849628,1,1711900800,1711908838,1,0
411001,platform_down,75.49910266969296,17.709950418921817,0,1,6024,1,0,0.6152492052170976,0,1711900800,1711915178,0,0
302001,platform_down,104.75844920771254,63.111076702142846,0,1,4438,1,1,0.3627860229869968,0,1711900800,1711918712,0,0
560001,platform_down,70.00053033480437,103.86699570507761,1,0,4460,0,1,0.19180479163458808,0,1711900800,1711922786,0,1
560034,rain,53.77933512334357,123.65363541046159,0,1,3640,1,0,0.6317956208047733,0,1711900800,1711921972,0,1
302001,aqi,117.00255156315232,115.64463748194059,0,1,4952,1,1,0.8875553009463553,0,1711900800,1711906425,0,1
600001,curfew,29.771410691879492,59.453768402055076,0,1,172,0,1,0.6462727180159138,0,1711900800,1711922637,0,1
400001,heat,33.738008068932444,82.74384317822378,1,0,125,1,0,0.8129038546502242,0,1711900800,1711913932,0,1
560001,curfew,12.918049611437134,29.99049604832487,1,0,5208,0,0,0.521527838554371,0,1711900800,1711925553,0,1
302001,heat,117.11206760712848,52.39116999114958,1,1,1480,0,1,0.7179711067410288,0,1711900800,1711912963,0,0
302001,rain,85.644144434001,113.2537374046004,1,1,6012,0,0,0.8962267737783524,0,1711900800,1711898858,0,1
400001,curfew,4.415359236493922,3.795677862532502,1,1,3089,0,1,0.7731789782586551,1,1711900800,1711922350,0,0
302001,rain,85.40474122674739,69.25870544365166,1,0,5152,1,1,0.9098539533981457,0,1711900800,1711910515,0,1
700001,rain,50.283925000302,113.46377872687277,1,0,3862,1,0,0.43113960211605984,0,1711900800,1711915403,0,1
560001,curfew,116.20331393303495,15.86128360059886,0,1,2848,0,0,0.9042202551270566,0,1711900800,1711920055,0,0
600001,curfew,35.45433775299999,127.73100625364586,1,1,552,1,1,0.6215672344817076,1,1711900800,1711903081,0,0
560001,heat,86.10350162952611,1.610890317551995,0,0,423,0,0,0.8700487660816937,1,1711900800,1711903855,0,1
400001,platform_down,76.4097955938043,115.19560149021136,1,1,691,1,1,0.0393765304378354,1,1711900800,1711906322,0,0
600001,rain,4.409847062861099,45.9774346713457,0,1,651,1,1,0.6578523819135361,0,1711900800,1711917592,0,1
110001,aqi,106.5703807318877,17.24977561810915,0,0,3988,0,0,0.8479750788778987,1,1711900800,1711903243,1,1
560034,heat,19.334681261297078,20.456562783089563,0,1,1442,1,0,0.17420203364319975,0,1711900800,1711914067,0,0
500001,heat,80.63988714274647,91.1532333860552,0,1,678,0,0,0.6617869334649231,0,1711900800,1711901112,1,0
110001,platform_down,93.73916874293181,113.19355796527273,1,0,2079,0,0,0.8249547142166315,1,1711900800,1711897557,0,1
700001,platform_down,76.81853464031994,83.33862599488242,1,1,978,1,1,0.28794936963263706,0,1711900800,1711909872,0,0
560001,rain,14.362322499098093,120.73424627689788,1,0,5810,1,0,0.40524632790639203,1,1711900800,1711922029,1,1
600001,heat,117.09595894179886,109.52224335739687,1,0,1190,0,0,0.5695177184992194,1,1711900800,1711925770,0,1
560034,heat,30.707695998983016,1.1741349022845549,1,0,6483,0,0,0.5191676888845621,1,1711900800,1711906226,0,1
560034,aqi,76.46017808343267,87.02585637591751,1,1,5151,1,1,0.039189393037135645,0,1711900800,1711898390,0,0
400001,rain,96.26983281657341,39.60250953285803,1,1,5601,1,0,0.09867209808541344,0,1711900800,1711923479,1,0
400001,rain,112.89061315906187,59.08500152365331,1,1,5393,1,0,0.10046657930436131,0,1711900800,1711901764,1,0
400001,platform_down,73.66923192294121,12.223997257449476,1,1,7055,1,0,0.262267905499175,0,1711900800,1711919563,0,0
411001,rain,33.309335452084525,36.67289104331455,1,0,5904,0,0,0.24586411280244924,1,1711900800,1711905884,0,1
560001,aqi,100.88676503661507,82.24917576622597,1,0,4829,1,0,0.7422223837867996,0,1711900800,1711900609,0,1
380001,rain,22.096736016158363,28.38967693332212,0,0,3245,1,1,0.5727443860161445,1,1711900800,1711925922,0,1
700001,curfew,5.6070440843152625,84.1797668752551,0,1,5265,0,1,0.7639760846452411,0,1711900800,1711908519,0,1
302001,curfew,109.25341643776099,119.9941822035674,0,0,261,1,1,0.06989605741087013,1,1711900800,1711923896,0,1
700001,aqi,70.3205080923889,0.6422396506444406,0,0,4310,0,0,0.48521423747160064,1,1711900800,1711925641,1,1
500001,platform_down,11.148054424924283,102.15019356488159,0,1,5985,0,0,0.32377557926526945,0,1711900800,1711905443,0,1
400001,heat,70.82833829339161,83.37145442121448,1,1,2889,1,1,0.8499393107557464,1,1711900800,1711922037,0,0
500001,rain,19.96665769372649,6.062259155392992,1,0,4008,1,0,0.7077891569099033,0,1711900800,1711924778,0,1
