pincode,season,rain_disruptions_3m,aqi_disruptions_3m,heat_disruptions_3m,avg_claim_rate,platform,shift_type,imd_red_alert,worker_claim_history,flood_vulnerability,risk_label,disruption_hours
560001,monsoon,0,6,1,0.09296682043719229,blinkit,night,0,0.17023303243833054,0.6,1,1.713870273795103
400001,summer,5,8,2,0.11218458784924301,zepto,night,1,0.18976355814601087,0.8,1,4.8933716529895035
380001,winter,5,7,0,0.24692459785405013,zepto,morning,0,0.9265006190442213,0.3,1,1.8304269348197904
600001,post_monsoon,15,5,2,0.4808010127874394,blinkit,night,1,0.032215360450372876,0.5,1,6.090891590917314
560034,monsoon,4,2,2,0.38482108194182724,blinkit,night,1,0.4625349432957061,0.7,1,4.568524345422372
500001,winter,16,7,6,0.24415482141292255,swiggy,morning,0,0.31347528993410156,0.4,1,4.38111230668908
600001,post_monsoon,9,6,3,0.16885957228110854,blinkit,evening,1,0.665077439998428,0.5,1,5.954334504119584
560034,winter,17,2,3,0.2746342466742213,zepto,morning,0,0.839629387568992,0.7,2,5.437612227783916
110001,winter,6,8,2,0.37418041671430985,zepto,morning,1,0.36037812155656956,0.3,1,4.500909645100526
302001,winter,2,1,4,0.3919642942264,blinkit,morning,1,0.4269020873228372,0.2,0,1.7523669699992876
411001,monsoon,12,2,6,0.16230439904847233,swiggy,evening,0,0.9819177845014142,0.5,2,3.529769968115497
411001,post_monsoon,14,1,5,0.3605796341069386,blinkit,evening,1,0.7839165096792028,0.5,2,5.349348331160633
500001,summer,19,0,7,0.32889439001809306,zepto,evening,0,0.8972041309317914,0.4,1,3.8423863853695903
380001,monsoon,18,3,3,0.47955614599814694,zepto,evening,1,0.43876222065162973,0.3,2,6.253189890391205
400001,monsoon,2,4,2,0.4655451452540074,swiggy,morning,1,0.23407620398411522,0.8,1,4.6256019552869825
380001,monsoon,3,5,6,0.3946896628017885,blinkit,night,1,0.4118634653864517,0.3,1,2.735825617381048
400001,summer,4,4,0,0.3616973444274642,zepto,morning,1,0.7160919178315135,0.8,1,4.401311314625457
380001,post_monsoon,0,0,4,0.13702079485213792,zepto,evening,0,0.10943040483597932,0.3,0,2.041171169113283
302001,post_monsoon,3,2,1,0.4229826280492667,zepto,night,1,0.27046910561650883,0.2,0,2.539938511364053
110001,post_monsoon,11,0,2,0.21375285185668308,blinkit,morning,1,0.046635900461590385,0.3,1,3.0107355283996893
110001,winter,9,4,6,0.13612027125302234,blinkit,night,1,0.43234773833813156,0.3,1,3.85032775971675
560034,winter,19,4,2,0.19208037897673125,swiggy,evening,0,0.8274457359796132,0.7,2,4.436690253258084
700001,winter,12,5,7,0.41796774500825395,zepto,night,0,0.0246636882980108,0.65,1,4.7086553992354
110001,summer,13,7,5,0.0743166077889425,zepto,night,0,0.675323526807166,0.3,1,2.5725739604344273
110001,winter,4,9,4,0.22807937055991123,swiggy,evening,0,0.9324958745137396,0.3,1,1.6988974548315938
600001,summer,3,0,3,0.24617879726474484,zepto,night,1,0.23692786151118228,0.5,1,3.4519942802555614
600001,post_monsoon,13,3,3,0.0183148487994097,swiggy,morning,1,0.6936348407276481,0.5,1,5.804690083508221
560034,winter,9,9,3,0.09787301477408267,swiggy,night,1,0.9751019011002003,0.7,2,5.815282965760335
700001,winter,16,0,7,0.4133712142879282,zepto,morning,0,0.9622780601524632,0.65,2,3.721177281100476
500001,monsoon,9,8,1,0.4153836942973803,blinkit,night,0,0.23492919302914328,0.4,1,3.4412814953476714
600001,summer,6,6,6,0.146207541942124,blinkit,night,1,0.1003310532120687,0.5,1,4.2661012680119335
500001,post_monsoon,15,6,4,0.4374486172989631,blinkit,evening,1,0.14828253789591594,0.4,1,6.116351086608057
560001,monsoon,0,4,4,0.3858914695341739,blinkit,evening,1,0.7020356684821422,0.6,1,4.1273940007065235
600001,monsoon,16,6,3,0.20895374189770471,zepto,morning,0,0.7257588754532756,0.5,2,4.231420268759669
302001,post_monsoon,8,1,3,0.3742031722025189,swiggy,evening,1,0.674236561628199,0.2,1,3.789886405201564
700001,monsoon,5,3,5,0.4806673155974031,swiggy,evening,1,0.3360783877422381,0.65,2,4.635612807099578
560034,summer,18,6,7,0.2294848590326744,zepto,evening,0,0.16977693975812214,0.7,2,6.08340473336014
560001,summer,12,2,0,0.11921358947674182,blinkit,evening,0,0.5807610919522531,0.6,1,4.168590653349288
700001,winter,2,1,0,0.4709082500250779,swiggy,evening,1,0.4836804457578665,0.65,1,4.123497862438818
302001,monsoon,6,9,2,0.30187214428162823,zepto,morning,0,0.7288341471223034,0.2,1,3.0639797393354815
700001,winter,8,1,2,0.05263258124021264,zepto,morning,1,0.44136007868562144,0.65,1,4.757702340778801
302001,monsoon,4,0,4,0.2863414079283447,blinkit,evening,1,0.3386396946864684,0.2,1,2.3134497720304648
302001,summer,9,4,4,0.25029044472414935,zepto,evening,1,0.2934785773590144,0.2,1,3.9504198693470527
500001,summer,16,5,1,0.4277944470377817,swiggy,morning,1,0.21147032004974653,0.4,1,5.422292847935726
380001,summer,11,5,1,0.2653475948817607,swiggy,night,0,0.2657463761866614,0.3,1,3.3520982745748498
560001,monsoon,15,8,0,0.12761621717214172,zepto,morning,0,0.09483043884410136,0.6,2,4.880972017489094
700001,summer,2,3,7,0.33782203193244426,swiggy,night,0,0.34685701092888954,0.65,1,2.7514684362102657
400001,monsoon,8,0,2,0.2712877262677901,zepto,evening,1,0.0365698123629582,0.8,2,4.497942633552244
560001,winter,14,5,0,0.11652231413343622,swiggy,evening,1,0.1864138471663268,0.6,1,6.154143267677813
380001,monsoon,4,4,7,0.2868139289714539,blinkit,morning,1,0.7467704446194291,0.3,1,2.757388606572895
560001,winter,12,9,0,0.41076778894484306,swiggy,evening,0,0.32546898867662266,0.6,1,4.980880090767675
110001,monsoon,13,5,2,0.014285458862005218,blinkit,night,0,0.6682370169773438,0.3,1,3.831627188294519
400001,winter,19,2,6,0.31542551932255586,blinkit,night,1,0.7168841755972774,0.8,2,7.123977066303396
380001,summer,14,1,1,0.17479259789219603,zepto,morning,0,0.5811853427321135,0.3,1,3.255043454176266
500001,winter,15,5,5,0.14633572287971208,blinkit,night,0,0.9586977413653984,0.4,1,3.83817196469354
700001,summer,12,0,5,0.19629387518055563,swiggy,morning,0,0.021439866623113257,0.65,1,3.448385664184812
411001,summer,16,6,5,0.17101133212399083,swiggy,morning,0,0.7386526505881421,0.5,1,4.492510397285311
380001,winter,7,6,2,0.4161195533542208,blinkit,night,1,0.958786643940408,0.3,1,5.041342460804585
560034,monsoon,1,9,3,0.13739890538395028,zepto,night,0,0.8622717293529393,0.7,1,3.2646594583940107
700001,monsoon,4,6,3,0.3665765115532927,blinkit,night,1,0.16789269180501332,0.65,2,3.9771254479752156
380001,post_monsoon,5,9,3,0.04702991011429436,swiggy,night,0,0.3268203062517321,0.3,1,1.69582051688043
110001,monsoon,11,0,4,0.4756981862422078,swiggy,night,1,0.1724518398764654,0.3,1,3.3309628242548963
411001,post_monsoon,17,3,1,0.3111583186242759,blinkit,night,1,0.6013083638147041,0.5,2,5.66120170986577
110001,monsoon,0,6,1,0.35335928852228005,blinkit,night,0,0.7121879819794923,0.3,1,2.1328995421831722
411001,monsoon,16,8,6,0.1490196660472255,blinkit,evening,1,0.3170737693630582,0.5,2,5.6882581068156535
560034,summer,10,4,6,0.2060482843540573,swiggy,morning,1,0.5395065739842955,0.7,2,6.210873242297746
700001,post_monsoon,9,1,4,0.11188919313548812,swiggy,morning,0,0.690920570071195,0.65,1,3.4897241958682876
500001,monsoon,18,6,0,0.46626804290111196,swiggy,night,1,0.42133981661104836,0.4,2,6.241721834139159
110001,post_monsoon,13,9,7,0.24405222355068884,zepto,morning,0,0.8540155304554593,0.3,1,3.978019794191847
110001,summer,9,0,6,0.315224057828995,swiggy,night,1,0.7715499352878171,0.3,1,4.045332648352189
302001,summer,14,6,5,0.3671360152653577,swiggy,evening,0,0.06466554385057066,0.2,1,3.0943172559889223
411001,post_monsoon,18,5,3,0.18555304554976948,zepto,morning,0,0.621125299090829,0.5,1,3.532792205392429
600001,summer,3,6,5,0.3600508272695706,zepto,morning,0,0.2353255509597496,0.5,1,2.2558214887671797
700001,winter,1,9,3,0.3379962448781701,zepto,evening,0,0.5575182646672753,0.65,1,2.5560604072319113
411001,winter,8,2,5,0.35282966693697326,zepto,evening,0,0.9568884426329662,0.5,1,3.0552812418521387
302001,summer,9,2,0,0.24461495010230644,zepto,evening,1,0.8790620045522501,0.2,1,3.759619458745169
560001,winter,10,6,7,0.19146869114580856,zepto,morning,1,0.4045164031151317,0.6,2,5.263810188457388
411001,monsoon,13,1,5,0.11104109410449492,blinkit,morning,0,0.2915138583443534,0.5,2,4.427762490035043
500001,post_monsoon,6,0,5,0.41231317640044646,blinkit,evening,1,0.234405744408259,0.4,1,3.2796356936866777
700001,monsoon,14,8,2,0.30417502326583934,blinkit,evening,1,0.5325148697565201,0.65,2,5.2371333313055555
302001,post_monsoon,18,8,7,0.2221760980487475,blinkit,evening,1,0.11424845325805633,0.2,2,5.659728336702893
560001,summer,14,6,5,0.4719979533553057,swiggy,evening,0,0.5492750081282486,0.6,1,5.094597486046974
400001,monsoon,7,6,2,0.023919406253519404,zepto,evening,0,0.0013336394907920157,0.8,1,4.193580438801388
302001,summer,10,2,1,0.4250859726025238,swiggy,night,1,0.32384963074584483,0.2,1,3.621680752930478
400001,summer,8,9,7,0.4987912964729862,zepto,evening,0,0.21993431383058126,0.8,1,4.620223752570006
700001,post_monsoon,14,1,4,0.44347105544143367,zepto,night,0,0.971218789960782,0.65,1,5.069453282154752
110001,post_monsoon,0,6,7,0.40521829280781263,swiggy,morning,1,0.727242319569979,0.3,1,2.562435986019658
302001,post_monsoon,0,8,7,0.18715299670316232,blinkit,morning,0,0.3496533804622377,0.2,0,1.4154365921021266
560034,monsoon,18,0,5,0.11565709113114675,swiggy,night,0,0.09284508653062051,0.7,2,5.134971388080309
400001,winter,2,3,1,0.36742526024980054,swiggy,evening,0,0.516800594690624,0.8,1,3.126943595332799
500001,post_monsoon,9,5,7,0.1522876831442842,zepto,morning,0,0.2134478813260423,0.4,1,2.9260664703773673
560034,post_monsoon,7,6,6,0.08801984107748534,zepto,evening,0,0.5364295458983578,0.7,1,3.5368370667790954
380001,monsoon,14,9,6,0.39326294355179564,zepto,evening,1,0.8353623541788925,0.3,2,5.257402762654109
380001,post_monsoon,9,6,2,0.1562718261183611,blinkit,night,0,0.6157925521013854,0.3,1,3.116016162711333
560001,monsoon,0,9,5,0.4572208647436692,swiggy,morning,0,0.6337884195450022,0.6,1,2.9368861809294238
110001,summer,17,1,5,0.4203163224095626,swiggy,morning,1,0.5410302890628115,0.3,1,6.097359291924272
700001,post_monsoon,1,3,7,0.4238201647546276,blinkit,night,1,0.9272656326314092,0.65,1,3.1316052430068426
302001,post_monsoon,18,4,0,0.3857848630279131,swiggy,evening,0,0.9319026844206033,0.2,1,4.578953344927299
600001,summer,12,0,1,0.44044071188736833,swiggy,evening,1,0.5127232010735522,0.5,1,4.697761835287749
500001,summer,0,0,3,0.40287344608906006,zepto,morning,0,0.3057594871435044,0.4,0,1.1547064893059433
400001,summer,1,9,3,0.30125568178736434,blinkit,night,1,0.4595870058794439,0.8,1,5.379366567579668
700001,post_monsoon,15,2,0,0.14791135929093158,zepto,night,0,0.18655791219561568,0.65,1,4.826204205079987
560034,winter,14,9,2,0.4441045966070745,blinkit,evening,1,0.6363443153180893,0.7,2,7.178309016957506
380001,winter,12,2,3,0.42030181138659595,zepto,evening,0,0.5000923357822332,0.3,1,3.5873886444604755
500001,winter,15,7,7,0.23643966110527254,swiggy,night,1,0.10330047781327989,0.4,2,5.63008450235801
600001,post_monsoon,16,8,3,0.019539343000977594,blinkit,morning,0,0.19764778111961534,0.5,1,5.393815440392023
302001,summer,6,0,6,0.3192718637009567,blinkit,evening,0,0.4796319561995268,0.2,0,1.1854219069391507
560001,post_monsoon,16,1,6,0.025298426838290866,zepto,night,0,0.8875889907188583,0.6,1,4.147351512139045
600001,summer,6,9,4,0.4631399809242036,blinkit,night,1,0.5663907206310974,0.5,1,4.70899246550858
500001,post_monsoon,12,1,1,0.4808156283126535,swiggy,night,1,0.6815350002084708,0.4,1,4.336685193551733
600001,post_monsoon,4,3,2,0.09474507294980211,swiggy,morning,0,0.3390285497439097,0.5,0,2.4299281621729376
500001,summer,16,1,5,0.338194689027455,swiggy,evening,0,0.5714113930442343,0.4,1,4.148212360953706
500001,winter,2,6,1,0.046134502281381384,zepto,evening,0,0.4473798226380674,0.4,0,2.4256729887258244
411001,summer,6,8,2,0.36475846428656106,blinkit,evening,0,0.6591299126231607,0.5,1,2.8934078333958637
400001,monsoon,16,6,3,0.1736438330763373,zepto,morning,1,0.05057556607901037,0.8,2,6.552239642446778
380001,monsoon,6,5,4,0.34052505586522264,swiggy,evening,1,0.49330021623895914,0.3,1,3.3723265021303663
411001,summer,0,9,1,0.18643825460108893,blinkit,evening,1,0.29599262514396696,0.5,1,3.9443959111589013
302001,post_monsoon,16,0,3,0.07278375491661787,swiggy,evening,0,0.32618506127790925,0.2,1,2.20957827122879
411001,monsoon,16,9,2,0.20305499025127893,blinkit,evening,0,0.9609174315580614,0.5,2,4.354699800573932
110001,monsoon,10,8,1,0.05633676331739501,blinkit,morning,1,0.18269481271138277,0.3,2,4.4705894636624475
110001,post_monsoon,2,4,5,0.2884416374884729,zepto,night,1,0.3112452525785969,0.3,1,3.627685478931176
380001,post_monsoon,14,4,1,0.020475766074739887,blinkit,night,1,0.5098925757308718,0.3,1,4.8339148644145755
600001,winter,10,5,3,0.26365983979992985,swiggy,evening,1,0.8630269481496237,0.5,1,5.502929492232929
400001,post_monsoon,15,8,7,0.44318432354777043,blinkit,evening,0,0.41667008320637045,0.8,2,5.543787396595487
380001,summer,8,7,7,0.4189366350596814,swiggy,evening,0,0.743865280888171,0.3,1,2.5628504170902127
500001,summer,0,7,1,0.4413908498132484,zepto,morning,0,0.8563740982148024,0.4,0,1.6834290502816827
560034,winter,15,7,5,0.46102440106355363,swiggy,evening,1,0.31001635582184894,0.7,2,5.966970940710832
400001,monsoon,8,0,4,0.05226394393784711,blinkit,morning,0,0.39275018353870994,0.8,1,4.801590962848589
400001,monsoon,18,0,4,0.06437360143785653,swiggy,evening,1,0.35655622368835627,0.8,2,7.15525627575622
500001,post_monsoon,11,7,7,0.2785034031565643,swiggy,evening,1,0.8328558086179211,0.4,2,5.351862787728767
500001,summer,18,4,3,0.4469863342122146,blinkit,night,1,0.04434686195360116,0.4,2,5.148345158195991
560001,monsoon,8,8,2,0.48717472826201536,swiggy,evening,1,0.30842108882868,0.6,2,5.074186955646935
380001,winter,6,1,3,0.02313095866999998,blinkit,morning,1,0.6794085575951299,0.3,1,2.912333161154889
500001,winter,13,8,4,0.17788704210033007,zepto,night,0,0.5654434995653427,0.4,1,4.013784116526956
110001,summer,18,7,0,0.10644712732999673,swiggy,morning,0,0.4362893592936943,0.3,1,3.83634637303468
302001,winter,18,8,0,0.37798292446562404,zepto,night,0,0.5399482272213844,0.2,1,3.764854709775275
560034,winter,1,3,1,0.320096934268516,swiggy,morning,1,0.19758458582831828,0.7,1,3.5994225243305227
380001,summer,8,0,5,0.05994401574192271,swiggy,night,0,0.4307166216080104,0.3,1,1.9801233376179292
700001,post_monsoon,12,0,7,0.24176103368248575,zepto,morning,1,0.5017029841763491,0.65,2,5.285712490218403
110001,post_monsoon,14,4,6,0.3427202611856457,swiggy,morning,0,0.9011891219546017,0.3,1,3.2933690279935095
600001,winter,2,1,6,0.38950269696201884,swiggy,evening,1,0.26083516280397634,0.5,1,4.166453232705813
500001,post_monsoon,10,7,6,0.010026354892004263,zepto,night,1,0.8678285021649326,0.4,2,5.30555345222657
700001,post_monsoon,13,9,1,0.4452347869919449,swiggy,night,0,0.6442414008259819,0.65,1,4.408483600700548
500001,winter,7,4,0,0.2846406914752622,blinkit,evening,1,0.020340831067600984,0.4,1,4.312802840721711
400001,post_monsoon,17,4,4,0.40595455747995235,swiggy,morning,0,0.7246313368993936,0.8,2,4.999669448968351
110001,winter,18,1,1,0.4039690150071417,swiggy,morning,0,0.03555187754905509,0.3,1,3.502438035859656
400001,monsoon,15,6,6,0.09492633013548457,swiggy,night,0,0.9973811268138131,0.8,2,5.48959860163802
560001,summer,1,7,6,0.05508606012681655,zepto,morning,1,0.8726366876911978,0.6,1,4.482824995291955
400001,summer,7,9,7,0.36064363448691333,blinkit,night,1,0.29734374754004567,0.8,2,5.556283992855503
560001,post_monsoon,5,0,3,0.07821345941080954,blinkit,night,1,0.2574112301967054,0.6,1,3.4975652066072453
560001,post_monsoon,11,1,6,0.42496874570236187,swiggy,morning,1,0.3814410821056089,0.6,1,5.093851748862165
700001,post_monsoon,14,9,5,0.36309474193105257,zepto,morning,0,0.35616696531444303,0.65,2,5.167311204290972
500001,summer,7,3,6,0.4209126821826313,zepto,morning,1,0.37233781838538105,0.4,1,3.7308555846916382
600001,monsoon,3,4,3,0.14950633980467304,blinkit,evening,0,0.3182765461194804,0.5,1,2.7582772587827993
400001,monsoon,14,1,6,0.15829903020528452,zepto,night,0,0.6211334068483314,0.8,2,4.91964650163272
110001,summer,19,0,5,0.3356107781731588,swiggy,morning,1,0.16426366372062395,0.3,1,4.923564482048197
560001,monsoon,16,8,4,0.01572297752947377,swiggy,evening,1,0.8459812924460132,0.6,2,7.0650810929295815
500001,summer,12,0,1,0.36324837316871134,zepto,morning,0,0.8124024840313153,0.4,1,3.5803636421587464
560034,monsoon,17,3,5,0.4178915354273006,swiggy,night,1,0.47648320785527043,0.7,2,7.483834052811812
380001,winter,1,1,3,0.207581793302052,blinkit,evening,0,0.8527299652785476,0.3,0,2.0058798589918876
700001,winter,12,3,1,0.38243941504423434,swiggy,night,1,0.2471450700302933,0.65,1,5.098693388737892
600001,summer,12,7,1,0.08730545849113097,zepto,morning,1,0.017565455703966948,0.5,1,5.9624912604329
411001,monsoon,14,7,3,0.16113019690974234,blinkit,morning,0,0.619207925029823,0.5,2,4.739814648294658
700001,post_monsoon,19,8,7,0.4871524815552387,swiggy,morning,0,0.4579094069647154,0.65,2,5.425758400288566
560034,monsoon,9,4,0,0.4931640867800631,blinkit,evening,0,0.5671645462958707,0.7,1,4.077462364033016
380001,winter,2,6,6,0.256302526510794,zepto,evening,1,0.899339409018403,0.3,1,2.361188174888091
560034,winter,18,2,5,0.46713489573193845,swiggy,evening,1,0.9699255735659434,0.7,2,5.547307166053517
400001,monsoon,2,9,3,0.2613653390284273,swiggy,evening,1,0.634453139755603,0.8,2,4.242679029766326
560001,monsoon,13,3,4,0.14579406408057866,blinkit,morning,0,0.7640555898524384,0.6,2,4.244628460713363
600001,post_monsoon,7,9,2,0.13344964404938592,swiggy,morning,0,0.08380843348716427,0.5,1,3.668254565960031
302001,post_monsoon,3,8,3,0.4647528526840744,swiggy,morning,1,0.16071558489150561,0.2,1,3.21305794341279
560001,monsoon,19,9,6,0.08622319448692956,swiggy,evening,0,0.7332048049529766,0.6,2,6.410584564379632
302001,monsoon,10,9,6,0.2898162291009091,swiggy,evening,1,0.43136545638800194,0.2,2,4.993537701454643
380001,monsoon,10,0,1,0.2777625340313598,zepto,morning,0,0.4459652704044057,0.3,1,1.6008434076050846
500001,monsoon,10,1,1,0.36981084232649747,swiggy,morning,1,0.3086076816354366,0.4,1,4.214012897057289
411001,summer,1,4,3,0.24962145376238737,blinkit,evening,1,0.6073563834777438,0.5,1,3.080157341909348
110001,monsoon,16,2,2,0.1361428303540671,zepto,night,1,0.1851650454162026,0.3,2,5.206997934360755
560001,post_monsoon,8,1,7,0.08469824981578927,blinkit,morning,0,0.6269162793138956,0.6,1,3.0847105376173136
600001,winter,1,0,3,0.3104094017529459,blinkit,morning,0,0.17379885713523968,0.5,0,1.2085108130467783
560034,summer,14,9,2,0.35949537842661655,blinkit,morning,1,0.0638260347097136,0.7,2,7.447236265263967
600001,monsoon,15,2,7,0.2847606393410163,zepto,evening,1,0.330357688699061,0.5,2,5.478698453979372
380001,winter,3,0,2,0.3691756385605974,zepto,morning,1,0.23114034200984768,0.3,0,2.641980230264879
302001,summer,7,0,6,0.07076060122498007,zepto,morning,1,0.8889916385563323,0.2,1,3.0234300252698474
560034,winter,8,0,6,0.44123509747156775,swiggy,morning,1,0.0549534538686266,0.7,1,5.609334023104314
110001,monsoon,4,7,6,0.29119775420425154,blinkit,morning,1,0.17661369257412285,0.3,1,4.1556373199170284
110001,monsoon,15,2,4,0.06342196344629858,zepto,morning,0,0.5487196055830494,0.3,2,3.268824445917441
560001,post_monsoon,12,0,6,0.2309626021028675,blinkit,night,0,0.4810671908474736,0.6,1,3.1039551599501887
380001,monsoon,6,6,5,0.4223958689329557,zepto,night,0,0.04585201837470154,0.3,1,1.98190243092021
500001,monsoon,19,9,1,0.44878109672658006,zepto,morning,0,0.007252428015144474,0.4,2,4.708928694497651
380001,summer,16,2,1,0.13232475249938075,zepto,morning,1,0.9880679419611499,0.3,1,5.253582879607777
